Epoch	GPS_date_UTC	GPS_fix	GPS_alt	GPS_speed	GPS_track	GPS_climb	GPS_avgClimb	GPS_epx	GPS_epv	GPS_eps	Latitude	Longitude	GSM_signal	GSM_CellInfo	T_CPU	T_Altimet	Pressure	Alt_Alt	T_SHT	Humidity	T_Bat	RemCap_mAh	Cap_mAh	U_mV	I_mA	Charge_pct
946697290	10:42:43.000	3	8982.400000	8.614365	191.890000	3.583996	4.174609	1.908000	8.970000	4.410000	49.615843	15.414279	63.00	25.312	31610	8813.6	29.85	29.7	33.85	2625	3263	7872	-482	81.00
946697300	10:42:53.000	3	9021.300000	10.258013	191.370000	3.651767	3.699941	1.908000	8.970000	4.410000	49.614373	15.414172	63.00	25.312	31434	8851.3	29.85	29.7	33.85	2624	3263	7872	-482	81.00
946697310	10:43:03.000	3	9071.900000	7.884369	191.050000	4.999013	4.561832	1.908000	8.970000	4.410000	49.613067	15.414014	63.00	25.250	31210	8899.7	29.85	29.7	33.75	2623	3263	7872	-482	81.00
946697320	10:43:13.000	3	9115.500000	8.715196	172.560000	4.752116	4.512177	1.908000	8.970000	4.410000	49.611716	15.413664	63.00	25.188	31002	8944.7	29.85	29.7	33.75	2621	3263	7870	-482	81.00
946697330	10:43:23.000	3	9159.600000	10.577998	192.760000	4.219997	5.096283	1.908000	9.027000	4.410000	49.609891	15.413357	63.00	25.188	30810	8986.4	29.85	29.7	33.75	2620	3263	7870	-482	81.00
946697340	10:43:33.000	3	9209.100000	11.571903	204.300000	4.117830	4.259989	1.908000	9.027000	4.410000	49.608152	15.412957	63.00	25.125	30592	9034.3	29.85	29.7	33.75	2619	3263	7870	-482	81.00
946697350	10:43:43.000	3	9249.500000	9.366482	204.410000	5.039830	4.923207	1.908000	9.027000	4.410000	49.606603	15.411797	63.00	25.062	30394	9077.8	29.85	29.7	33.65	2617	3263	7868	-482	81.00
946697360	10:43:53.000	3	9286.600000	10.171587	201.790000	3.639089	3.659094	1.908000	9.027000	4.410000	49.604954	15.410709	63.00	25.000	30222	9115.8	29.15	29.7	33.65	2616	3263	7868	-482	81.00
946697370	10:44:03.000	3	9340.300000	6.967630	208.890000	5.683254	4.799798	1.908000	9.027000	4.410000	49.603527	15.410182	63.00	25.000	29980	9169.7	29.15	29.7	33.65	2615	3263	7866	-482	81.00
946697380	10:44:13.000	3	9389.200000	9.644796	208.080000	5.402984	4.651834	1.908000	9.027000	4.410000	49.602173	15.408918	63.00	24.938	29768	9217.2	29.15	29.7	33.55	2613	3263	7866	-482	81.00
946697390	10:44:23.000	3	9421.800000	9.731737	192.400000	3.339737	4.376133	1.908000	9.027000	4.410000	49.600689	15.407711	64.00	24.875	29618	9251.0	29.15	29.7	33.55	2612	3263	7864	-482	81.00
946697400	10:44:33.000	3	9456.900000	9.504867	198.220000	2.884206	3.169041	1.908000	9.027000	4.410000	49.599125	15.406861	63.00	24.812	29468	9284.8	29.15	29.7	33.55	2611	3263	7864	-482	81.00
946697410	10:44:43.000	3	9489.000000	9.278512	196.030000	3.267694	3.339633	1.908000	9.027000	4.410000	49.597488	15.406044	63.00	24.750	29310	9320.7	29.15	29.7	33.45	2609	3263	7864	-482	80.00
946697420	10:44:53.000	3	9524.700000	9.578433	197.400000	3.519577	3.455352	1.908000	9.027000	4.410000	49.595861	15.405207	63.00	24.688	29158	9355.2	29.15	29.7	33.45	2608	3263	7862	-482	80.00
946697430	10:45:03.000	3	9559.800000	9.612901	198.970000	3.319503	3.451505	1.908000	9.027000	4.410000	49.594057	15.404436	63.00	24.625	29018	9387.2	29.15	29.7	33.45	2607	3263	7856	-482	80.00
946697440	10:45:13.000	3	9592.900000	9.488405	197.990000	3.550105	3.298149	1.908000	9.200000	4.410000	49.592340	15.403558	63.00	24.625	28868	9421.6	29.15	29.7	33.45	2605	3263	7858	-482	80.00
946697450	10:45:23.000	3	9626.600000	10.819786	201.710000	3.419674	3.425880	1.908000	9.027000	4.410000	49.590630	15.402643	62.00	24.562	28702	9459.9	29.15	29.2	33.35	2604	3263	7858	-482	80.00
946697460	10:45:33.000	3	9661.500000	10.682430	191.820000	3.578752	3.493528	1.908000	9.027000	4.410000	49.588892	15.401767	63.00	24.500	28556	9493.9	29.15	29.2	33.35	2603	3263	7858	-482	80.00
946697470	10:45:43.000	3	9694.300000	10.309972	193.960000	3.239827	3.316241	1.908000	9.027000	4.410000	49.587015	15.400859	63.00	24.438	28420	9525.5	29.15	29.2	33.35	2601	3263	7856	-483	80.00
946697480	10:45:53.000	3	9726.100000	11.317254	191.950000	3.251299	3.298790	1.908000	9.027000	4.410000	49.585195	15.400074	63.00	24.375	28276	9559.0	29.15	29.2	33.25	2600	3263	7856	-482	80.00
946697490	10:46:03.000	3	9760.900000	11.141314	196.970000	3.583384	3.299687	1.908000	9.027000	4.410000	49.583453	15.399230	62.00	24.312	28138	9591.3	28.45	29.2	33.25	2598	3263	7856	-483	80.00
946697500	10:46:13.000	3	9794.300000	10.692204	200.790000	3.299272	3.372175	1.908000	9.027000	4.410000	49.581678	15.398529	63.00	24.250	27992	9625.9	28.45	29.2	33.25	2597	3263	7856	-483	80.00
946697510	10:46:23.000	3	9828.100000	9.714246	192.090000	3.534318	3.461226	1.908000	9.027000	4.410000	49.579929	15.397768	62.00	24.250	27846	9660.4	28.45	29.2	33.15	2596	3263	7854	-483	80.00
946697520	10:46:33.000	3	9863.200000	10.655679	195.600000	3.603175	3.466841	1.908000	9.027000	4.410000	49.578131	15.396934	62.00	24.188	27704	9693.9	28.45	29.2	33.15	2594	3263	7854	-483	80.00
946697530	10:46:43.000	3	9899.200000	10.089790	194.710000	3.584291	3.523920	1.908000	9.027000	4.410000	49.576381	15.396220	62.00	24.062	27550	9730.8	28.45	29.2	33.15	2593	3263	7854	-483	80.00
946697540	10:46:53.000	3	9936.600000	10.378393	196.260000	3.617948	3.626662	1.908000	9.027000	4.410000	49.574566	15.395520	62.00	24.062	27382	9771.0	28.45	29.2	33.05	2592	3263	7852	-482	80.00
946697550	10:47:03.000	3	9970.600000	11.202018	189.680000	3.352405	3.528238	1.908000	9.027000	4.410000	49.572765	15.394798	62.00	23.938	27248	9803.2	28.45	29.2	33.05	2590	3263	7852	-482	80.00
946697560	10:47:13.000	3	10005.400000	11.237515	192.120000	3.365765	3.565860	1.908000	9.027000	4.410000	49.570916	15.394117	62.00	23.938	27102	9838.5	28.45	29.2	32.95	2589	3263	7850	-483	80.00
946697570	10:47:23.000	3	10046.300000	10.664939	194.480000	3.784183	3.662616	1.908000	12.132000	4.410000	49.569106	15.393465	62.00	23.875	26940	9877.8	28.45	29.2	32.95	2588	3263	7848	-483	80.00
946697580	10:47:33.000	3	10083.600000	11.834784	193.530000	2.879942	3.478500	1.908000	9.027000	4.410000	49.567194	15.392924	62.00	23.812	26784	9915.9	28.45	29.2	32.95	2586	3263	7850	-483	80.00
946697590	10:47:43.000	3	10121.600000	12.136248	187.050000	3.150336	3.638324	1.908000	12.190000	4.410000	49.565364	15.392271	62.00	23.750	26626	9954.6	28.45	29.2	32.95	2585	3263	7848	-483	80.00
946697600	10:47:53.000	3	10158.400000	12.624970	190.790000	3.248444	3.645628	1.908000	9.027000	4.410000	49.563395	15.391847	62.00	23.625	26458	9996.0	28.45	29.2	32.85	2584	3263	7848	-483	80.00
946697610	10:48:03.000	3	10194.700000	11.183498	181.670000	3.600073	3.598406	1.908000	9.027000	4.410000	49.561442	15.391357	62.00	23.562	26310	10032.6	27.75	29.2	32.85	2582	3263	7848	-483	80.00
946697620	10:48:13.000	3	10235.200000	9.552196	188.620000	4.018324	3.899995	1.908000	9.027000	4.410000	49.559453	15.390944	62.00	23.562	26164	10068.9	27.75	29.2	32.75	2581	3263	7846	-483	80.00
946697630	10:48:23.000	3	10272.100000	11.053344	188.470000	3.739675	3.818635	1.908000	9.027000	4.410000	49.557482	15.390653	62.00	23.500	26006	10108.4	27.75	29.2	32.75	2580	3263	7846	-483	80.00
946697640	10:48:33.000	3	10328.600000	10.481796	203.790000	6.149268	4.863272	1.908000	12.247000	4.410000	49.555583	15.390168	62.00	23.438	25774	10166.7	27.75	29.2	32.75	2578	3263	7844	-482	80.00
946697650	10:48:43.000	3	10377.600000	12.078631	196.210000	4.916257	5.110320	1.908000	9.027000	4.410000	49.553695	15.389156	62.00	23.375	25582	10215.2	27.75	28.7	32.65	2577	3263	7842	-483	79.00
946697660	10:48:53.000	3	10415.800000	9.237356	191.560000	3.983049	4.332032	1.908000	9.027000	4.410000	49.551695	15.388373	62.00	23.312	25450	10248.8	27.75	28.7	32.65	2576	3263	7844	-483	79.00
946697670	10:49:03.000	3	10453.300000	10.676771	191.920000	3.700185	3.808793	1.908000	9.890000	4.410000	49.549896	15.387663	62.00	23.250	25290	10289.6	27.75	28.7	32.65	2574	3263	7842	-483	79.00
946697680	10:49:13.000	3	10496.500000	11.096557	192.310000	4.286578	4.169891	1.908000	9.027000	4.410000	49.548043	15.387101	62.00	23.188	25112	10335.5	27.75	28.7	32.55	2573	3263	7840	-484	79.00
946697690	10:49:23.000	3	10534.100000	11.472101	184.310000	3.684630	3.880330	1.908000	9.027000	4.410000	49.546064	15.386366	61.00	23.062	24976	10370.7	27.75	28.7	32.55	2572	3263	7840	-483	79.00
946697700	10:49:33.000	3	10573.500000	11.608429	187.470000	4.779711	4.420345	1.908000	9.027000	4.410000	49.544137	15.385836	62.00	23.000	24806	10414.6	27.75	28.7	32.45	2570	3263	7840	-484	79.00
946697710	10:49:43.000	3	10614.600000	12.156312	184.440000	4.068168	3.811666	1.908000	9.027000	4.410000	49.542138	15.385297	62.00	22.938	24656	10453.8	27.75	28.7	32.45	2569	3263	7836	-484	79.00
946697720	10:49:53.000	3	10654.400000	12.473724	183.610000	3.298376	3.791454	1.908000	9.027000	4.410000	49.540079	15.384873	62.00	22.875	24490	10497.4	27.06	28.7	32.35	2568	3263	7838	-484	79.00
946697730	10:50:03.000	3	10696.000000	12.274634	188.830000	4.118193	4.043271	1.908000	12.362000	4.410000	49.538063	15.384486	61.00	22.812	24334	10538.5	27.06	28.7	32.35	2566	3263	7836	-484	79.00
946697740	10:50:13.000	3	10732.400000	11.223625	185.360000	3.739103	3.803576	1.908000	12.420000	4.410000	49.536042	15.384265	61.00	22.750	24190	10576.5	27.06	28.7	32.35	2565	3263	7836	-485	79.00
946697750	10:50:23.000	3	10770.900000	12.312703	181.520000	3.819476	3.759799	1.908000	9.027000	4.410000	49.533956	15.383813	61.00	22.688	24032	10618.5	27.06	28.7	32.25	2564	3263	7836	-485	79.00
946697760	10:50:33.000	3	10810.300000	12.942382	183.920000	3.950929	3.897839	1.908000	9.027000	4.410000	49.531890	15.383508	61.00	22.625	23898	10654.6	27.06	28.7	32.25	2562	3263	7832	-485	79.00
946697770	10:50:43.000	3	10845.600000	12.382153	180.110000	3.616239	3.775051	1.908000	9.027000	4.410000	49.529756	15.383120	61.00	22.562	23756	10692.6	27.06	28.7	32.15	2561	3263	7834	-485	79.00
946697780	10:50:53.000	3	10883.000000	11.987060	184.170000	4.379649	3.936461	1.908000	9.027000	4.410000	49.527665	15.382957	61.00	22.500	23616	10730.6	27.06	28.7	32.15	2560	3263	7832	-484	79.00
946697790	10:51:03.000	3	10923.200000	11.605857	182.150000	3.927538	3.754939	1.908000	9.085000	4.410000	49.525472	15.382741	61.00	22.375	23464	10771.8	27.06	28.7	32.15	2558	3263	7832	-485	79.00
946697800	10:51:13.000	3	10960.000000	12.281322	182.270000	3.701655	3.810203	1.908000	9.027000	4.410000	49.523394	15.382528	61.00	22.312	23336	10806.5	27.06	28.7	32.05	2557	3263	7830	-485	79.00
946697810	10:51:23.000	3	10997.000000	12.996399	185.870000	3.765073	3.756158	1.908000	9.027000	4.410000	49.521282	15.382257	61.00	22.250	23204	10842.7	27.06	28.7	32.05	2556	3263	7830	-485	79.00
946697820	10:51:33.000	3	11035.400000	13.424416	180.400000	3.894754	3.731504	1.908000	6.325000	4.410000	49.519109	15.382058	61.00	22.188	23058	10883.0	27.06	28.7	31.95	2554	3263	7828	-484	79.00
946697830	10:51:43.000	3	11072.000000	13.220696	186.920000	3.553654	3.843241	1.908000	6.325000	4.410000	49.516923	15.381722	61.00	22.125	22924	10920.0	26.36	28.7	31.95	2553	3263	7824	-484	79.00
946697840	10:51:53.000	3	11108.300000	14.232608	187.480000	3.551512	3.587466	1.908000	6.325000	4.410000	49.514660	15.381586	61.00	22.062	22810	10951.9	26.36	28.7	31.85	2552	3263	7826	-484	79.00
946697850	10:52:03.000	3	11143.100000	13.853977	181.750000	3.456016	3.522471	1.908000	6.325000	4.410000	49.512369	15.381350	61.00	22.000	22676	10989.3	26.36	28.7	31.85	2550	3263	7826	-484	79.00
946697860	10:52:13.000	3	11180.000000	15.399881	182.020000	3.585711	3.541062	1.908000	6.325000	4.410000	49.509977	15.381115	61.00	21.938	22544	11026.2	26.36	28.7	31.85	2549	3263	7826	-485	79.00
946697870	10:52:23.000	3	11236.500000	14.944598	170.840000	5.533479	4.657024	1.908000	6.325000	4.410000	49.507742	15.380995	61.00	21.875	22318	11090.1	26.36	28.7	31.75	2548	3263	7822	-484	79.00
946697880	10:52:33.000	3	11276.700000	13.935259	173.410000	3.270146	5.400059	1.908000	6.383000	4.410000	49.505179	15.380656	61.00	21.750	22190	11126.3	26.36	28.7	31.75	2546	3263	7824	-484	79.00
946697890	10:52:43.000	3	11310.400000	14.001108	181.270000	3.236095	3.504660	1.908000	6.383000	4.410000	49.502748	15.380780	60.00	21.688	22070	11160.5	26.36	28.7	31.65	2545	3263	7824	-484	78.00
946697900	10:52:53.000	3	11346.200000	15.046458	180.610000	3.756885	3.645826	1.908000	6.383000	4.410000	49.500278	15.380940	60.00	21.625	21940	11198.0	26.36	28.7	31.65	2544	3263	7824	-484	78.00
946697910	10:53:03.000	3	11381.500000	13.453225	174.370000	3.566462	3.518542	1.908000	6.383000	4.410000	49.497789	15.381181	60.00	21.562	21824	11231.4	26.36	28.7	31.55	2542	3263	7822	-484	78.00
946697920	10:53:13.000	3	11415.400000	14.501662	172.880000	3.366320	3.512639	1.908000	6.383000	4.410000	49.495240	15.381283	61.00	21.500	21712	11263.6	26.36	28.7	31.55	2541	3263	7822	-484	78.00
946697930	10:53:23.000	3	11449.500000	13.711990	178.080000	3.369448	3.386147	1.908000	6.383000	4.410000	49.492657	15.381398	60.00	21.438	21572	11304.2	25.66	28.7	31.45	2540	3263	7820	-484	78.00
946697940	10:53:33.000	3	11486.400000	15.361298	179.370000	3.517380	3.489360	1.908000	6.383000	4.410000	49.490052	15.381587	60.00	21.375	21446	11341.2	25.66	28.7	31.45	2538	3263	7820	-484	78.00
946697950	10:53:43.000	3	11522.100000	15.290305	180.220000	3.603107	3.644502	1.908000	6.383000	4.410000	49.487442	15.381929	60.00	21.312	21334	11373.9	25.66	28.7	31.35	2537	3263	7814	-485	78.00
946697960	10:53:53.000	3	11559.600000	16.401504	174.860000	3.782149	3.724754	1.908000	6.383000	4.410000	49.484839	15.382053	60.00	21.188	21206	11411.8	25.66	28.7	31.35	2536	3263	7818	-484	78.00
946697970	10:54:03.000	3	11593.100000	14.439929	173.370000	3.266705	3.439011	1.908000	6.383000	4.410000	49.482311	15.382322	60.00	21.125	21082	11448.4	25.66	28.7	31.35	2534	3263	7818	-484	78.00
946697980	10:54:13.000	3	11626.500000	13.434191	172.120000	3.569771	3.374422	1.908000	6.383000	4.410000	49.479726	15.382487	60.00	21.062	20964	11483.6	25.66	28.2	31.25	2533	3263	7816	-484	78.00
946697990	10:54:23.000	3	11663.200000	14.752196	182.590000	4.659998	4.294123	1.908000	6.383000	4.410000	49.477163	15.382599	60.00	21.000	20836	11521.8	25.66	28.2	31.25	2532	3263	7816	-484	78.00
946698000	10:54:33.000	3	11698.700000	12.554491	183.590000	3.379842	3.344236	1.908000	6.383000	4.410000	49.474716	15.382801	60.00	20.938	20724	11555.5	25.66	28.2	31.15	2530	3263	7816	-483	78.00
946698010	10:54:43.000	3	11740.800000	12.539573	180.620000	3.818120	3.729510	1.908000	6.383000	4.410000	49.472387	15.382792	60.00	20.875	20562	11604.2	25.66	28.2	31.15	2529	3263	7814	-483	78.00
946698020	10:54:53.000	3	11789.900000	14.847368	174.680000	5.166891	4.905220	1.908000	6.383000	4.410000	49.469709	15.383084	60.00	20.750	20408	11651.2	25.66	28.2	31.05	2528	3263	7814	-483	78.00
946698030	10:55:03.000	3	11831.400000	15.454927	172.230000	3.419541	4.190243	1.908000	6.440000	4.410000	49.467325	15.383386	60.00	20.688	20268	11693.9	24.97	28.2	31.05	2526	3263	7814	-483	78.00
946698040	10:55:13.000	3	11871.600000	14.129204	170.940000	3.750035	4.117941	1.908000	12.822000	4.410000	49.465060	15.383862	60.00	20.625	20140	11733.2	24.97	28.2	30.95	2525	3263	7812	-483	78.00
946698050	10:55:23.000	3	11909.500000	11.605342	173.430000	4.619967	4.391702	1.908000	8.797000	4.410000	49.462716	15.384315	60.00	20.562	20020	11770.1	24.97	28.2	30.95	2524	3263	7812	-483	78.00
946698060	10:55:33.000	3	11947.000000	12.281322	171.150000	3.833237	3.695345	1.908000	8.797000	4.410000	49.460386	15.384676	60.00	20.500	19894	11809.5	24.97	28.2	30.85	2522	3263	7810	-483	78.00
946698070	10:55:43.000	3	11985.100000	12.853898	173.740000	3.897288	3.800302	1.908000	8.797000	4.410000	49.458202	15.384953	60.00	20.375	19784	11843.8	24.97	28.2	30.85	2521	3263	7810	-483	78.00
946698080	10:55:53.000	3	12022.100000	12.463949	175.800000	3.538006	3.606954	1.908000	8.797000	4.410000	49.456195	15.385239	60.00	20.312	19676	11877.4	24.97	28.2	30.75	2520	3263	7810	-483	78.00
946698090	10:56:03.000	3	12060.500000	11.368698	175.760000	3.801321	3.934646	1.908000	7.072000	4.410000	49.454173	15.385566	59.00	20.250	19546	11918.4	24.97	28.2	30.75	2519	3264	7806	-483	78.00
946698100	10:56:13.000	3	12099.800000	11.403680	174.300000	3.800930	3.817276	1.908000	7.245000	4.410000	49.452156	15.385792	59.00	20.188	19414	11960.2	24.97	28.2	30.65	2518	3264	7806	-483	78.00
946698110	10:56:23.000	3	12139.800000	11.629521	177.200000	4.919402	4.567209	1.908000	7.072000	4.410000	49.450182	15.385976	59.00	20.125	19290	11999.6	24.97	28.2	30.65	2517	3264	7806	-483	78.00
946698120	10:56:33.000	3	12178.500000	12.495845	183.220000	3.798623	3.775439	1.908000	7.072000	4.410000	49.448248	15.386102	59.00	20.062	19170	12037.9	24.97	28.2	30.55	2515	3264	7804	-483	78.00
946698130	10:56:43.000	3	12217.300000	12.864187	178.320000	3.917519	3.782186	1.908000	7.130000	4.410000	49.446095	15.386366	59.00	20.000	19050	12076.6	24.27	28.2	30.55	2514	3264	7802	-482	78.00
946698140	10:56:53.000	3	12255.700000	13.546339	177.200000	3.803039	3.925113	1.908000	7.130000	4.410000	49.443916	15.386717	59.00	19.875	18926	12116.6	24.27	28.2	30.45	2513	3264	7802	-482	77.00
946698150	10:57:03.000	3	12296.700000	14.283538	175.850000	4.036406	3.985338	1.908000	7.130000	4.410000	49.441640	15.387055	59.00	19.812	18806	12155.5	24.27	28.2	30.45	2511	3264	7800	-482	77.00
946698160	10:57:13.000	3	12335.500000	13.965097	173.870000	3.798538	3.908988	1.908000	7.130000	4.410000	49.439357	15.387397	59.00	19.750	18680	12196.7	24.27	28.2	30.35	2510	3264	7800	-482	77.00
946698170	10:57:23.000	3	12373.500000	14.125089	171.460000	3.852268	3.876527	1.908000	7.188000	4.410000	49.437077	15.387715	59.00	19.688	18578	12230.0	24.27	28.2	30.35	2509	3264	7798	-482	77.00
946698180	10:57:33.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.625	18468	12266.4	24.27	28.2	30.25	2507	3264	7798	-482	77.00
946698190	10:57:43.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.500	18370	12299.0	24.27	28.2	30.25	2506	3264	7796	-481	77.00
946698200	10:57:53.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.438	18248	12339.4	24.27	28.2	30.15	2505	3264	7796	-482	77.00
946698210	10:58:03.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.375	18122	12381.5	24.27	28.2	30.15	2503	3264	7794	-481	77.00
946698220	10:58:13.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.312	17984	12428.0	24.27	28.2	30.05	2502	3264	7794	-481	77.00
946698230	10:58:23.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.250	17868	12467.2	23.57	28.2	30.05	2501	3264	7794	-481	77.00
946698240	10:58:33.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.188	17762	12503.2	23.57	28.2	29.95	2499	3264	7792	-481	77.00
946698250	10:58:43.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	19.062	17668	12535.5	23.57	28.2	29.95	2498	3264	7792	-481	77.00
946698260	10:58:53.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	19.000	17560	12572.4	23.57	28.2	29.85	2497	3264	7790	-481	77.00
946698270	10:59:03.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	59.00	18.938	17448	12611.1	23.57	28.2	29.85	2495	3264	7788	-481	77.00
946698280	10:59:13.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.875	17360	12641.7	23.57	28.2	29.75	2494	3264	7788	-480	77.00
946698290	10:59:23.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.812	17240	12683.4	23.57	28.2	29.65	2493	3264	7788	-480	77.00
946698300	10:59:33.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.750	17134	12720.5	23.57	28.2	29.65	2491	3264	7788	-480	77.00
946698310	10:59:43.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.625	17026	12758.6	23.57	28.2	29.55	2490	3264	7786	-480	77.00
946698320	10:59:53.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.625	16934	12791.1	23.57	28.2	29.55	2489	3264	7786	-481	77.00
946698330	11:00:03.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.500	16836	12826.1	23.57	28.2	29.45	2488	3264	7784	-480	77.00
946698340	11:00:13.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.438	16728	12864.4	22.87	28.2	29.45	2486	3264	7784	-480	77.00
946698350	11:00:23.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.375	16632	12899.0	22.87	28.2	29.35	2485	3264	7782	-479	77.00
946698360	11:00:33.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.312	16530	12935.8	22.87	28.2	29.35	2484	3264	7782	-479	77.00
946698370	11:00:43.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.250	16420	12975.5	22.87	28.2	29.25	2482	3264	7782	-479	77.00
946698380	11:00:53.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.125	16292	13022.3	22.87	28.2	29.25	2481	3264	7782	-479	77.00
946698390	11:01:03.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.062	16178	13064.0	22.87	28.2	29.15	2480	3264	7782	-479	76.00
946698400	11:01:13.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	18.000	16064	13106.1	22.87	28.2	29.15	2478	3264	7780	-479	76.00
946698410	11:01:23.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	17.938	15946	13149.8	22.87	27.7	29.05	2477	3264	7778	-480	76.00
946698420	11:01:33.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	57.00	17.875	15842	13188.9	22.87	27.7	29.05	2476	3264	7778	-479	76.00
946698430	11:01:43.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	17.812	15734	13229.1	22.87	27.7	28.95	2474	3264	7776	-479	76.00
946698440	11:01:53.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	17.750	15640	13264.5	22.18	27.7	28.85	2473	3264	7778	-479	76.00
946698450	11:02:03.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	57.00	17.625	15558	13295.9	22.18	27.7	28.85	2472	3264	7776	-479	76.00
946698460	11:02:13.000	0	nan	nan	nan	nan	3.816977	nan	nan	nan	nan	nan	58.00	17.625	15470	13329.1	22.18	27.7	28.75	2470	3264	7774	-478	76.00
